fecha,sk_fecha,anio,mes,dia,dia_semana
1979-05-25,2257,1979,5,25,4
1979-05-31,2258,1979,5,31,3
1979-06-06,2259,1979,6,6,2
1979-06-08,2260,1979,6,8,4
1979-06-13,2261,1979,6,13,2
1979-06-19,2262,1979,6,19,1
1979-07-04,2263,1979,7,4,2
1979-07-10,2264,1979,7,10,1
1979-07-11,2265,1979,7,11,2
1979-07-17,2266,1979,7,17,1
1979-07-19,2267,1979,7,19,3
1979-07-24,2268,1979,7,24,1
1979-07-27,2269,1979,7,27,4
1979-08-01,2270,1979,8,1,2
1979-08-02,2271,1979,8,2,3
1979-08-06,2272,1979,8,6,0
1979-08-10,2273,1979,8,10,4
1979-08-17,2274,1979,8,17,4
1979-09-01,2275,1979,9,1,5
1979-09-02,2276,1979,9,2,6
1979-09-05,2277,1979,9,5,2
1979-09-10,2278,1979,9,10,0
1979-09-12,2279,1979,9,12,2
1979-09-23,2280,1979,9,23,6
1979-09-25,2281,1979,9,25,1
1979-10-02,2282,1979,10,2,1
1979-10-03,2283,1979,10,3,2
1979-10-05,2284,1979,10,5,4
1979-10-13,2285,1979,10,13,5
1979-10-15,2286,1979,10,15,0
1979-10-18,2287,1979,10,18,3
1979-10-21,2288,1979,10,21,6
1979-10-22,2289,1979,10,22,0
1979-10-24,2290,1979,10,24,2
1979-10-29,2291,1979,10,29,0
1979-11-02,2292,1979,11,2,4
1979-11-10,2293,1979,11,10,5
1979-11-13,2294,1979,11,13,1
1979-11-15,2295,1979,11,15,3
1979-11-21,2296,1979,11,21,2
1979-11-25,2297,1979,11,25,6
1979-11-30,2298,1979,11,30,4
1979-12-01,2299,1979,12,1,5
1979-12-03,2300,1979,12,3,0
1979-12-09,2301,1979,12,9,6
1979-12-14,2302,1979,12,14,4
1979-12-17,2303,1979,12,17,0
1979-12-18,2304,1979,12,18,1
1979-12-20,2305,1979,12,20,3
1979-12-21,2306,1979,12,21,4
1979-12-23,2307,1979,12,23,6
1980-01-02,2308,1980,1,2,2
1980-01-08,2309,1980,1,8,1
1980-01-12,2310,1980,1,12,5
1980-01-29,2311,1980,1,29,1
1980-02-18,2312,1980,2,18,0
1980-03-10,2313,1980,3,10,0
1980-03-19,2314,1980,3,19,2
1980-03-23,2315,1980,3,23,6
1980-03-24,2316,1980,3,24,0
1980-03-25,2317,1980,3,25,1
1980-04-01,2318,1980,4,1,1
1980-04-05,2319,1980,4,5,5
1980-04-10,2320,1980,4,10,3
1980-04-14,2321,1980,4,14,0
1980-04-15,2322,1980,4,15,1
1980-04-16,2323,1980,4,16,2
1980-04-20,2324,1980,4,20,6
1980-04-21,2325,1980,4,21,0
1980-04-28,2326,1980,4,28,0
1980-04-30,2327,1980,4,30,2
1980-05-11,2328,1980,5,11,6
1980-05-17,2329,1980,5,17,5
1980-05-20,2330,1980,5,20,1
1980-05-23,2331,1980,5,23,4
1980-05-24,2332,1980,5,24,5
1980-05-29,2333,1980,5,29,3
1980-05-30,2334,1980,5,30,4
1980-06-02,2335,1980,6,2,0
1980-06-03,2336,1980,6,3,1
1980-06-04,2337,1980,6,4,2
1980-06-08,2338,1980,6,8,6
1980-06-15,2339,1980,6,15,6
1980-07-02,2340,1980,7,2,2
1980-07-09,2341,1980,7,9,2
1980-07-11,2342,1980,7,11,4
1980-07-12,2343,1980,7,12,5
1980-07-26,2344,1980,7,26,5
1980-08-12,2345,1980,8,12,1
1980-08-14,2346,1980,8,14,3
1980-08-16,2347,1980,8,16,5
1980-08-19,2348,1980,8,19,1
1980-09-02,2349,1980,9,2,1
1980-09-03,2350,1980,9,3,2
1980-09-08,2351,1980,9,8,0
1980-09-09,2352,1980,9,9,1
1980-09-12,2353,1980,9,12,4
1980-09-17,2354,1980,9,17,2
1980-10-05,2355,1980,10,5,6
1980-10-06,2356,1980,10,6,0
1980-10-08,2357,1980,10,8,2
1980-10-14,2358,1980,10,14,1
1980-10-21,2359,1980,10,21,1
1980-10-22,2360,1980,10,22,2
1980-11-03,2361,1980,11,3,0
1980-11-04,2362,1980,11,4,1
1980-11-16,2363,1980,11,16,6
1980-11-23,2364,1980,11,23,6
1980-11-29,2365,1980,11,29,5
1980-12-01,2366,1980,12,1,0
1980-12-06,2367,1980,12,6,5
1980-12-08,2368,1980,12,8,0
1980-12-09,2369,1980,12,9,1
1980-12-12,2370,1980,12,12,4
1980-12-27,2371,1980,12,27,5
1981-01-04,2372,1981,1,4,6
1981-01-13,2373,1981,1,13,1
1981-01-18,2374,1981,1,18,6
1981-01-21,2375,1981,1,21,2
1981-01-24,2376,1981,1,24,5
1981-02-01,2377,1981,2,1,6
1981-02-03,2378,1981,2,3,1
1981-02-08,2379,1981,2,8,6
1981-02-09,2380,1981,2,9,0
1981-02-10,2381,1981,2,10,1
1981-02-11,2382,1981,2,11,2
1981-02-26,2383,1981,2,26,3
1981-03-05,2384,1981,3,5,3
1981-03-08,2385,1981,3,8,6
1981-03-12,2386,1981,3,12,3
1981-03-24,2387,1981,3,24,1
1981-03-25,2388,1981,3,25,2
1981-04-01,2389,1981,4,1,2
1981-04-03,2390,1981,4,3,4
1981-04-04,2391,1981,4,4,5
1981-04-06,2392,1981,4,6,0
1981-04-08,2393,1981,4,8,2
1981-04-09,2394,1981,4,9,3
1981-04-11,2395,1981,4,11,5
1981-04-16,2396,1981,4,16,3
1981-04-26,2397,1981,4,26,6
1981-05-09,2398,1981,5,9,5
1981-05-10,2399,1981,5,10,6
1981-05-11,2400,1981,5,11,0
1981-05-12,2401,1981,5,12,1
1981-05-14,2402,1981,5,14,3
1981-05-22,2403,1981,5,22,4
1981-05-23,2404,1981,5,23,5
1981-05-31,2405,1981,5,31,6
1981-06-11,2406,1981,6,11,3
1981-06-14,2407,1981,6,14,6
1981-06-17,2408,1981,6,17,2
1981-06-19,2409,1981,6,19,4
1981-06-20,2410,1981,6,20,5
1981-06-23,2411,1981,6,23,1
1981-06-25,2412,1981,6,25,3
1981-06-29,2413,1981,6,29,0
1981-07-09,2414,1981,7,9,3
1981-07-21,2415,1981,7,21,1
1981-07-22,2416,1981,7,22,2
1981-07-23,2417,1981,7,23,3
1981-08-01,2418,1981,8,1,5
1981-08-02,2419,1981,8,2,6
1981-08-03,2420,1981,8,3,0
1981-08-18,2421,1981,8,18,1
1981-08-20,2422,1981,8,20,3
1981-08-23,2423,1981,8,23,6
1981-08-26,2424,1981,8,26,2
1981-08-30,2425,1981,8,30,6
1981-09-05,2426,1981,9,5,5
1981-09-09,2427,1981,9,9,2
1981-09-19,2428,1981,9,19,5
1981-09-20,2429,1981,9,20,6
1981-10-13,2430,1981,10,13,1
1981-10-17,2431,1981,10,17,5
1981-10-19,2432,1981,10,19,0
1981-10-20,2433,1981,10,20,1
1981-10-24,2434,1981,10,24,5
1981-10-29,2435,1981,10,29,3
1981-10-30,2436,1981,10,30,4
1981-10-31,2437,1981,10,31,5
1981-11-02,2438,1981,11,2,0
1981-11-04,2439,1981,11,4,2
1981-11-06,2440,1981,11,6,4
1981-11-09,2441,1981,11,9,0
1981-11-15,2442,1981,11,15,6
1981-11-30,2443,1981,11,30,0
1981-12-07,2444,1981,12,7,0
1981-12-08,2445,1981,12,8,1
1981-12-16,2446,1981,12,16,2
1981-12-28,2447,1981,12,28,0
1982-01-01,2448,1982,1,1,4
1982-01-02,2449,1982,1,2,5
1982-01-07,2450,1982,1,7,3
1982-01-11,2451,1982,1,11,0
1982-01-21,2452,1982,1,21,3
1982-01-27,2453,1982,1,27,2
1982-01-28,2454,1982,1,28,3
1982-01-29,2455,1982,1,29,4
1982-02-02,2456,1982,2,2,1
1982-02-05,2457,1982,2,5,4
1982-02-07,2458,1982,2,7,6
1982-02-14,2459,1982,2,14,6
1982-02-16,2460,1982,2,16,1
1982-02-17,2461,1982,2,17,2
1982-02-18,2462,1982,2,18,3
1982-02-19,2463,1982,2,19,4
1982-02-28,2464,1982,2,28,6
1982-03-07,2465,1982,3,7,6
1982-03-09,2466,1982,3,9,1
1982-03-15,2467,1982,3,15,0
1982-03-24,2468,1982,3,24,2
1982-03-27,2469,1982,3,27,5
1982-04-07,2470,1982,4,7,2
1982-04-10,2471,1982,4,10,5
1982-04-14,2472,1982,4,14,2
1982-04-16,2473,1982,4,16,4
1982-04-24,2474,1982,4,24,5
1982-04-26,2475,1982,4,26,0
1982-04-27,2476,1982,4,27,1
1982-05-09,2477,1982,5,9,6
1982-05-21,2478,1982,5,21,4
1982-05-22,2479,1982,5,22,5
1982-05-30,2480,1982,5,30,6
1982-06-01,2481,1982,6,1,1
1982-06-15,2482,1982,6,15,1
1982-06-18,2483,1982,6,18,4
1982-06-25,2484,1982,6,25,4
1982-07-03,2485,1982,7,3,5
1982-07-17,2486,1982,7,17,5
1982-07-18,2487,1982,7,18,6
1982-07-19,2488,1982,7,19,0
1982-07-25,2489,1982,7,25,6
1982-07-27,2490,1982,7,27,1
1982-07-29,2491,1982,7,29,3
1982-08-09,2492,1982,8,9,0
1982-08-16,2493,1982,8,16,0
1982-08-20,2494,1982,8,20,4
1982-08-26,2495,1982,8,26,3
1982-08-31,2496,1982,8,31,1
1982-09-01,2497,1982,9,1,2
1982-09-03,2498,1982,9,3,4
1982-09-04,2499,1982,9,4,5
1982-09-08,2500,1982,9,8,2
1982-09-19,2501,1982,9,19,6
1982-09-22,2502,1982,9,22,2
1982-09-27,2503,1982,9,27,0
1982-10-01,2504,1982,10,1,4
1982-10-16,2505,1982,10,16,5
1982-10-18,2506,1982,10,18,0
1982-10-21,2507,1982,10,21,3
1982-10-25,2508,1982,10,25,0
1982-10-28,2509,1982,10,28,3
1982-11-01,2510,1982,11,1,0
1982-11-02,2511,1982,11,2,1
1982-11-04,2512,1982,11,4,3
1982-11-09,2513,1982,11,9,1
1982-11-16,2514,1982,11,16,1
1982-11-18,2515,1982,11,18,3
1982-11-20,2516,1982,11,20,5
1982-11-23,2517,1982,11,23,1
1982-11-26,2518,1982,11,26,4
1982-11-28,2519,1982,11,28,6
1982-12-10,2520,1982,12,10,4
1982-12-23,2521,1982,12,23,3
1982-12-26,2522,1982,12,26,6
1982-12-28,2523,1982,12,28,1
1983-01-08,2524,1983,1,8,5
1983-01-30,2525,1983,1,30,6
1983-02-10,2526,1983,2,10,3
1983-02-13,2527,1983,2,13,6
1983-02-21,2528,1983,2,21,0
1983-02-23,2529,1983,2,23,2
1983-02-24,2530,1983,2,24,3
1983-02-25,2531,1983,2,25,4
1983-02-26,2532,1983,2,26,5
1983-03-07,2533,1983,3,7,0
1983-03-10,2534,1983,3,10,3
1983-03-14,2535,1983,3,14,0
1983-03-16,2536,1983,3,16,2
1983-03-24,2537,1983,3,24,3
1983-03-26,2538,1983,3,26,5
1983-04-03,2539,1983,4,3,6
1983-04-05,2540,1983,4,5,1
1983-04-13,2541,1983,4,13,2
1983-04-16,2542,1983,4,16,5
1983-04-18,2543,1983,4,18,0
1983-04-20,2544,1983,4,20,2
1983-04-23,2545,1983,4,23,5
1983-05-02,2546,1983,5,2,0
1983-05-07,2547,1983,5,7,5
1983-05-08,2548,1983,5,8,6
1983-05-16,2549,1983,5,16,0
1983-05-19,2550,1983,5,19,3
1983-05-30,2551,1983,5,30,0
1983-06-02,2552,1983,6,2,3
1983-06-07,2553,1983,6,7,1
1983-06-11,2554,1983,6,11,5
1983-06-16,2555,1983,6,16,3
1983-06-27,2556,1983,6,27,0
1983-07-06,2557,1983,7,6,2
1983-07-08,2558,1983,7,8,4
1983-07-10,2559,1983,7,10,6
1983-07-13,2560,1983,7,13,2
1983-07-14,2561,1983,7,14,3
1983-07-27,2562,1983,7,27,2
1983-07-28,2563,1983,7,28,3
1983-07-29,2564,1983,7,29,4
1983-08-05,2565,1983,8,5,4
1983-08-10,2566,1983,8,10,2
1983-08-13,2567,1983,8,13,5
1983-08-17,2568,1983,8,17,2
1983-08-26,2569,1983,8,26,4
1983-09-02,2570,1983,9,2,4
1983-09-04,2571,1983,9,4,6
1983-09-12,2572,1983,9,12,0
1983-09-22,2573,1983,9,22,3
1983-09-24,2574,1983,9,24,5
1983-09-30,2575,1983,9,30,4
1983-10-06,2576,1983,10,6,3
1983-10-11,2577,1983,10,11,1
1983-10-19,2578,1983,10,19,2
1983-10-21,2579,1983,10,21,4
1983-10-24,2580,1983,10,24,0
1983-10-26,2581,1983,10,26,2
1983-10-30,2582,1983,10,30,6
1983-11-02,2583,1983,11,2,2
1983-11-04,2584,1983,11,4,4
1983-11-05,2585,1983,11,5,5
1983-11-08,2586,1983,11,8,1
1983-11-10,2587,1983,11,10,3
1983-11-20,2588,1983,11,20,6
1983-11-26,2589,1983,11,26,5
1983-11-29,2590,1983,11,29,1
1983-12-03,2591,1983,12,3,5
1983-12-10,2592,1983,12,10,5
1983-12-16,2593,1983,12,16,4
1983-12-17,2594,1983,12,17,5
1983-12-19,2595,1983,12,19,0
1983-12-23,2596,1983,12,23,4
1983-12-29,2597,1983,12,29,3
1984-01-01,2598,1984,1,1,6
1984-01-02,2599,1984,1,2,0
1984-01-12,2600,1984,1,12,3
1984-01-15,2601,1984,1,15,6
1984-01-16,2602,1984,1,16,0
1984-01-19,2603,1984,1,19,3
1984-01-23,2604,1984,1,23,0
1984-01-29,2605,1984,1,29,6
1984-02-09,2606,1984,2,9,3
1984-02-14,2607,1984,2,14,1
1984-02-27,2608,1984,2,27,0
1984-03-02,2609,1984,3,2,4
1984-03-10,2610,1984,3,10,5
1984-03-15,2611,1984,3,15,3
1984-03-19,2612,1984,3,19,0
1984-03-23,2613,1984,3,23,4
1984-03-27,2614,1984,3,27,1
1984-03-30,2615,1984,3,30,4
1984-04-08,2616,1984,4,8,6
1984-04-10,2617,1984,4,10,1
1984-04-11,2618,1984,4,11,2
1984-04-14,2619,1984,4,14,5
1984-04-16,2620,1984,4,16,0
1984-04-21,2621,1984,4,21,5
1984-04-24,2622,1984,4,24,1
1984-04-26,2623,1984,4,26,3
1984-04-28,2624,1984,4,28,5
1984-05-03,2625,1984,5,3,3
1984-05-07,2626,1984,5,7,0
1984-05-25,2627,1984,5,25,4
1984-06-03,2628,1984,6,3,6
1984-06-12,2629,1984,6,12,1
1984-06-20,2630,1984,6,20,2
1984-07-14,2631,1984,7,14,5
1984-07-17,2632,1984,7,17,1
1984-07-23,2633,1984,7,23,0
1984-07-24,2634,1984,7,24,1
1984-07-31,2635,1984,7,31,1
1984-08-04,2636,1984,8,4,5
1984-08-06,2637,1984,8,6,0
1984-08-31,2638,1984,8,31,4
1984-09-04,2639,1984,9,4,1
1984-09-17,2640,1984,9,17,0
1984-09-19,2641,1984,9,19,2
1984-09-30,2642,1984,9,30,6
1984-10-04,2643,1984,10,4,3
1984-10-14,2644,1984,10,14,6
1984-10-17,2645,1984,10,17,2
1984-10-19,2646,1984,10,19,4
1984-10-22,2647,1984,10,22,0
1984-10-26,2648,1984,10,26,4
1984-11-04,2649,1984,11,4,6
1984-11-06,2650,1984,11,6,1
1984-11-11,2651,1984,11,11,6
1984-11-15,2652,1984,11,15,3
1984-11-19,2653,1984,11,19,0
1984-11-20,2654,1984,11,20,1
1984-11-25,2655,1984,11,25,6
1984-11-30,2656,1984,11,30,4
1984-12-09,2657,1984,12,9,6
1984-12-12,2658,1984,12,12,2
1984-12-17,2659,1984,12,17,0
1984-12-19,2660,1984,12,19,2
1984-12-21,2661,1984,12,21,4
1984-12-28,2662,1984,12,28,4
1985-01-08,2663,1985,1,8,1
1985-01-11,2664,1985,1,11,4
1985-01-15,2665,1985,1,15,1
1985-01-16,2666,1985,1,16,2
1985-01-24,2667,1985,1,24,3
1985-01-26,2668,1985,1,26,5
1985-01-29,2669,1985,1,29,1
1985-02-04,2670,1985,2,4,0
1985-02-15,2671,1985,2,15,4
1985-02-18,2672,1985,2,18,0
1985-02-26,2673,1985,2,26,1
1985-03-04,2674,1985,3,4,0
1985-03-07,2675,1985,3,7,3
1985-03-10,2676,1985,3,10,6
1985-03-20,2677,1985,3,20,2
1985-04-02,2678,1985,4,2,1
1985-04-18,2679,1985,4,18,3
1985-04-20,2680,1985,4,20,5
1985-04-21,2681,1985,4,21,6
1985-04-25,2682,1985,4,25,3
1985-04-29,2683,1985,4,29,0
1985-04-30,2684,1985,4,30,1
1985-05-03,2685,1985,5,3,4
1985-05-11,2686,1985,5,11,5
1985-05-18,2687,1985,5,18,5
1985-05-25,2688,1985,5,25,5
1985-05-27,2689,1985,5,27,0
1985-05-29,2690,1985,5,29,2
1985-06-06,2691,1985,6,6,3
1985-06-07,2692,1985,6,7,4
1985-06-13,2693,1985,6,13,3
1985-06-15,2694,1985,6,15,5
1985-06-23,2695,1985,6,23,6
1985-06-29,2696,1985,6,29,5
1985-07-03,2697,1985,7,3,2
1985-07-08,2698,1985,7,8,0
1985-07-10,2699,1985,7,10,2
1985-07-12,2700,1985,7,12,4
1985-07-16,2701,1985,7,16,1
1985-07-28,2702,1985,7,28,6
1985-08-03,2703,1985,8,3,5
1985-08-04,2704,1985,8,4,6
1985-08-05,2705,1985,8,5,0
1985-08-11,2706,1985,8,11,6
1985-08-14,2707,1985,8,14,2
1985-08-16,2708,1985,8,16,4
1985-08-26,2709,1985,8,26,0
1985-09-01,2710,1985,9,1,6
1985-09-03,2711,1985,9,3,1
1985-09-11,2712,1985,9,11,2
1985-09-12,2713,1985,9,12,3
1985-09-15,2714,1985,9,15,6
1985-09-22,2715,1985,9,22,6
1985-09-30,2716,1985,9,30,0
1985-10-03,2717,1985,10,3,3
1985-10-09,2718,1985,10,9,2
1985-10-10,2719,1985,10,10,3
1985-10-28,2720,1985,10,28,0
1985-10-29,2721,1985,10,29,1
1985-11-09,2722,1985,11,9,5
1985-11-16,2723,1985,11,16,5
1985-11-19,2724,1985,11,19,1
1985-11-21,2725,1985,11,21,3
1985-11-25,2726,1985,11,25,0
1985-12-01,2727,1985,12,1,6
1985-12-02,2728,1985,12,2,0
1985-12-06,2729,1985,12,6,4
1985-12-15,2730,1985,12,15,6
1985-12-17,2731,1985,12,17,1
1985-12-21,2732,1985,12,21,5
1985-12-27,2733,1985,12,27,4
1985-12-29,2734,1985,12,29,6
1985-12-30,2735,1985,12,30,0
1986-01-12,2736,1986,1,12,6
1986-01-20,2737,1986,1,20,0
1986-01-21,2738,1986,1,21,1
1986-01-30,2739,1986,1,30,3
1986-02-02,2740,1986,2,2,6
1986-02-06,2741,1986,2,6,3
1986-02-15,2742,1986,2,15,5
1986-02-22,2743,1986,2,22,5
1986-02-23,2744,1986,2,23,6
1986-02-25,2745,1986,2,25,1
1986-03-02,2746,1986,3,2,6
1986-03-18,2747,1986,3,18,1
1986-03-23,2748,1986,3,23,6
1986-03-28,2749,1986,3,28,4
1986-04-06,2750,1986,4,6,6
1986-04-07,2751,1986,4,7,0
1986-04-12,2752,1986,4,12,5
1986-04-29,2753,1986,4,29,1
1986-04-30,2754,1986,4,30,2
1986-05-02,2755,1986,5,2,4
1986-05-08,2756,1986,5,8,3
1986-05-14,2757,1986,5,14,2
1986-05-23,2758,1986,5,23,4
1986-06-08,2759,1986,6,8,6
1986-06-09,2760,1986,6,9,0
1986-06-12,2761,1986,6,12,3
1986-06-13,2762,1986,6,13,4
1986-06-16,2763,1986,6,16,0
1986-06-21,2764,1986,6,21,5
1986-06-26,2765,1986,6,26,3
1986-07-02,2766,1986,7,2,2
1986-07-05,2767,1986,7,5,5
1986-07-18,2768,1986,7,18,4
1986-07-20,2769,1986,7,20,6
1986-07-27,2770,1986,7,27,6
1986-08-07,2771,1986,8,7,3
1986-08-19,2772,1986,8,19,1
1986-08-20,2773,1986,8,20,2
1986-08-23,2774,1986,8,23,5
1986-08-30,2775,1986,8,30,5
1986-09-02,2776,1986,9,2,1
1986-09-05,2777,1986,9,5,4
1986-09-08,2778,1986,9,8,0
1986-09-10,2779,1986,9,10,2
1986-09-18,2780,1986,9,18,3
1986-09-30,2781,1986,9,30,1
1986-10-04,2782,1986,10,4,5
1986-10-05,2783,1986,10,5,6
1986-10-08,2784,1986,10,8,2
1986-10-12,2785,1986,10,12,6
1986-10-24,2786,1986,10,24,4
1986-10-26,2787,1986,10,26,6
1986-11-04,2788,1986,11,4,1
1986-11-12,2789,1986,11,12,2
1986-11-19,2790,1986,11,19,2
1986-11-21,2791,1986,11,21,4
1986-11-23,2792,1986,11,23,6
1986-12-05,2793,1986,12,5,4
1986-12-09,2794,1986,12,9,1
1986-12-13,2795,1986,12,13,5
1986-12-22,2796,1986,12,22,0
1987-01-08,2797,1987,1,8,3
1987-01-10,2798,1987,1,10,5
1987-01-12,2799,1987,1,12,0
1987-01-21,2800,1987,1,21,2
1987-01-29,2801,1987,1,29,3
1987-02-11,2802,1987,2,11,2
1987-02-14,2803,1987,2,14,5
1987-02-16,2804,1987,2,16,0
1987-02-23,2805,1987,2,23,0
1987-03-04,2806,1987,3,4,2
1987-03-08,2807,1987,3,8,6
1987-03-15,2808,1987,3,15,6
1987-03-18,2809,1987,3,18,2
1987-04-05,2810,1987,4,5,6
1987-04-16,2811,1987,4,16,3
1987-04-17,2812,1987,4,17,4
1987-04-18,2813,1987,4,18,5
1987-04-21,2814,1987,4,21,1
1987-04-25,2815,1987,4,25,5
1987-04-27,2816,1987,4,27,0
1987-04-28,2817,1987,4,28,1
1987-04-30,2818,1987,4,30,3
1987-05-04,2819,1987,5,4,0
1987-05-05,2820,1987,5,5,1
1987-05-07,2821,1987,5,7,3
1987-05-08,2822,1987,5,8,4
1987-05-11,2823,1987,5,11,0
1987-05-14,2824,1987,5,14,3
1987-05-17,2825,1987,5,17,6
1987-05-23,2826,1987,5,23,5
1987-05-31,2827,1987,5,31,6
1987-06-01,2828,1987,6,1,0
1987-06-12,2829,1987,6,12,4
1987-06-17,2830,1987,6,17,2
1987-06-21,2831,1987,6,21,6
1987-06-25,2832,1987,6,25,3
1987-07-07,2833,1987,7,7,1
1987-07-19,2834,1987,7,19,6
1987-07-20,2835,1987,7,20,0
1987-07-23,2836,1987,7,23,3
1987-07-25,2837,1987,7,25,5
1987-07-26,2838,1987,7,26,6
1987-07-31,2839,1987,7,31,4
1987-08-04,2840,1987,8,4,1
1987-08-09,2841,1987,8,9,6
1987-08-12,2842,1987,8,12,2
1987-08-18,2843,1987,8,18,1
1987-08-27,2844,1987,8,27,3
1987-08-29,2845,1987,8,29,5
1987-09-01,2846,1987,9,1,1
1987-09-05,2847,1987,9,5,5
1987-09-06,2848,1987,9,6,6
1987-09-13,2849,1987,9,13,6
1987-09-16,2850,1987,9,16,2
1987-10-09,2851,1987,10,9,4
1987-10-11,2852,1987,10,11,6
1987-10-21,2853,1987,10,21,2
1987-10-27,2854,1987,10,27,1
1987-10-31,2855,1987,10,31,5
1987-11-02,2856,1987,11,2,0
1987-11-24,2857,1987,11,24,1
1987-12-07,2858,1987,12,7,0
1987-12-09,2859,1987,12,9,2
1987-12-24,2860,1987,12,24,3
1988-01-03,2861,1988,1,3,6
1988-01-04,2862,1988,1,4,0
1988-01-06,2863,1988,1,6,2
1988-01-10,2864,1988,1,10,6
1988-01-15,2865,1988,1,15,4
1988-01-18,2866,1988,1,18,0
1988-01-19,2867,1988,1,19,1
1988-01-21,2868,1988,1,21,3
1988-01-23,2869,1988,1,23,5
1988-01-25,2870,1988,1,25,0
1988-01-30,2871,1988,1,30,5
1988-02-16,2872,1988,2,16,1
1988-02-17,2873,1988,2,17,2
1988-02-19,2874,1988,2,19,4
1988-02-21,2875,1988,2,21,6
1988-02-22,2876,1988,2,22,0
1988-02-25,2877,1988,2,25,3
1988-03-02,2878,1988,3,2,2
1988-03-04,2879,1988,3,4,4
1988-03-07,2880,1988,3,7,0
1988-03-15,2881,1988,3,15,1
1988-03-18,2882,1988,3,18,4
1988-03-26,2883,1988,3,26,5
1988-04-01,2884,1988,4,1,4
1988-04-03,2885,1988,4,3,6
1988-04-07,2886,1988,4,7,3
1988-04-10,2887,1988,4,10,6
1988-04-11,2888,1988,4,11,0
1988-04-12,2889,1988,4,12,1
1988-04-14,2890,1988,4,14,3
1988-05-11,2891,1988,5,11,2
1988-05-15,2892,1988,5,15,6
1988-05-16,2893,1988,5,16,0
1988-05-20,2894,1988,5,20,4
1988-05-23,2895,1988,5,23,0
1988-05-29,2896,1988,5,29,6
1988-06-02,2897,1988,6,2,3
1988-06-07,2898,1988,6,7,1
1988-06-08,2899,1988,6,8,2
1988-06-12,2900,1988,6,12,6
1988-06-13,2901,1988,6,13,0
1988-06-16,2902,1988,6,16,3
1988-06-17,2903,1988,6,17,4
1988-06-19,2904,1988,6,19,6
1988-06-20,2905,1988,6,20,0
1988-07-02,2906,1988,7,2,5
1988-07-04,2907,1988,7,4,0
1988-07-08,2908,1988,7,8,4
1988-07-13,2909,1988,7,13,2
1988-07-14,2910,1988,7,14,3
1988-07-15,2911,1988,7,15,4
1988-07-16,2912,1988,7,16,5
1988-07-20,2913,1988,7,20,2
1988-07-23,2914,1988,7,23,5
1988-07-27,2915,1988,7,27,2
1988-08-01,2916,1988,8,1,0
1988-08-14,2917,1988,8,14,6
1988-08-15,2918,1988,8,15,0
1988-08-22,2919,1988,8,22,0
1988-09-04,2920,1988,9,4,6
1988-09-06,2921,1988,9,6,1
1988-09-18,2922,1988,9,18,6
1988-09-30,2923,1988,9,30,4
1988-10-02,2924,1988,10,2,6
1988-10-03,2925,1988,10,3,0
1988-10-06,2926,1988,10,6,3
1988-10-10,2927,1988,10,10,0
1988-10-13,2928,1988,10,13,3
1988-10-14,2929,1988,10,14,4
1988-10-24,2930,1988,10,24,0
1988-10-26,2931,1988,10,26,2
1988-10-30,2932,1988,10,30,6
1988-11-02,2933,1988,11,2,2
1988-11-07,2934,1988,11,7,0
1988-11-10,2935,1988,11,10,3
1988-11-11,2936,1988,11,11,4
1988-11-16,2937,1988,11,16,2
1988-11-21,2938,1988,11,21,0
1988-11-24,2939,1988,11,24,3
1988-11-26,2940,1988,11,26,5
1988-11-28,2941,1988,11,28,0
1988-11-30,2942,1988,11,30,2
1988-12-03,2943,1988,12,3,5
1988-12-07,2944,1988,12,7,2
1988-12-10,2945,1988,12,10,5
1988-12-18,2946,1988,12,18,6
1988-12-22,2947,1988,12,22,3
1988-12-24,2948,1988,12,24,5
1988-12-25,2949,1988,12,25,6
1988-12-29,2950,1988,12,29,3
1989-01-01,2951,1989,1,1,6
1989-01-10,2952,1989,1,10,1
1989-01-18,2953,1989,1,18,2
1989-01-19,2954,1989,1,19,3
1989-01-20,2955,1989,1,20,4
1989-01-21,2956,1989,1,21,5
1989-01-22,2957,1989,1,22,6
1989-01-29,2958,1989,1,29,6
1989-02-06,2959,1989,2,6,0
1989-02-11,2960,1989,2,11,5
1989-02-27,2961,1989,2,27,0
1989-03-02,2962,1989,3,2,3
1989-03-07,2963,1989,3,7,1
1989-03-14,2964,1989,3,14,1
1989-03-29,2965,1989,3,29,2
1989-03-31,2966,1989,3,31,4
1989-04-19,2967,1989,4,19,2
1989-04-25,2968,1989,4,25,1
1989-05-07,2969,1989,5,7,6
1989-05-13,2970,1989,5,13,5
1989-05-15,2971,1989,5,15,0
1989-05-23,2972,1989,5,23,1
1989-06-02,2973,1989,6,2,4
1989-06-10,2974,1989,6,10,5
1989-06-12,2975,1989,6,12,0
1989-06-13,2976,1989,6,13,1
1989-06-15,2977,1989,6,15,3
1989-06-29,2978,1989,6,29,3
1989-07-03,2979,1989,7,3,0
1989-07-08,2980,1989,7,8,5
1989-07-10,2981,1989,7,10,0
1989-07-11,2982,1989,7,11,1
1989-07-12,2983,1989,7,12,2
1989-07-17,2984,1989,7,17,0
1989-07-20,2985,1989,7,20,3
1989-07-28,2986,1989,7,28,4
1989-07-30,2987,1989,7,30,6
1989-08-03,2988,1989,8,3,3
1989-08-23,2989,1989,8,23,2
1989-08-25,2990,1989,8,25,4
1989-08-26,2991,1989,8,26,5
